FID,FID_1,GEOID,Count_,GEOID_1,partyRatio,GEOID_12,HHmedIncom,GEOID_1_13,normScore,Count_1,Sum_FID_,Sum_X_Long,Sum_Y_Lati
3350,3350,12117021902,1,12117021902,0,12117021902,51250,12117021902,0.455431,0,0,0,0
3351,3351,12117022001,0,12117022001,0,12117022001,42917,12117022001,0.421975,0,0,0,0
3352,3352,12117022004,0,12117022004,0,12117022004,44738,12117022004,0.752531,0,0,0,0
3353,3353,12081001904,0,12081001904,1.938271605,12081001904,41543,12081001904,0.905646,0,0,0,0
3354,3354,12005001600,0,12005001600,0.146702557,12005001600,28979,12005001600,0.486734,0,0,0,0
3355,3355,12005001700,0,12005001700,0.492366412,12005001700,35850,12005001700,0.375761,0,0,0,0
3356,3356,12005002000,0,12005002000,2.294117647,12005002000,25078,12005002000,0.546467,1,0,-85.66033,30.15987
3357,3357,12081001908,0,12081001908,1.60483871,12081001908,51835,12081001908,0.888386,0,0,0,0
3358,3358,12081002003,0,12081002003,1.513216958,12081002003,71250,12081002003,0.761879,0,0,0,0
3359,3359,12005002200,0,12005002200,0,12005002200,31664,12005002200,0.574098,0,0,0,0
3360,3360,12081001907,0,12081001907,1.417336908,12081001907,61769,12081001907,0.7665,0,0,0,0
3361,3361,12005002500,1,12005002500,3.642633229,12005002500,76188,12005002500,0.731721,0,0,0,0
3362,3362,12005001501,1,12005001501,2.467532468,12005001501,68750,12005001501,0.785038,0,0,0,0
3363,3363,12117022005,0,12117022005,0.789175582,12117022005,50635,12117022005,0.615508,0,0,0,0
3364,3364,12117022106,0,12117022106,0.784946237,12117022106,65833,12117022106,0.737251,0,0,0,0
3365,3365,12117022201,1,12117022201,0.685421995,12117022201,47534,12117022201,0.595338,0,0,0,0
3366,3366,12117020806,0,12117020806,1.075935829,12117020806,73997,12117020806,0.670171,0,0,0,0
3367,3367,12005002601,0,12005002601,3.167206041,12005002601,54674,12005002601,0.722575,0,0,0,0
3368,3368,12023110500,0,12023110500,1.323838081,12023110500,46209,12023110500,0.595326,1,0,-82.63957602,30.19245849
3369,3369,12023110400,0,12023110400,1.288888889,12023110400,26894,12023110400,0.470518,0,0,0,0
3370,3370,12023110800,0,12023110800,6.923076923,12023110800,50069,12023110800,0.717689,0,0,0,0
3371,3371,12023110700,0,12023110700,2.548725637,12023110700,51750,12023110700,0.790571,0,0,0,0
3372,3372,12023110300,1,12023110300,1.240223464,12023110300,37583,12023110300,0.451269,0,0,0,0
3373,3373,12005001502,0,12005001502,2.254255319,12005001502,48813,12005001502,0.649109,0,0,0,0
3374,3374,12117022207,0,12117022207,0,12117022207,59487,12117022207,0.693773,0,0,0,0
3375,3375,12127091020,0,12127091020,0.8054371,12127091020,52701,12127091020,0.524428,0,0,0,0
3376,3376,12019030102,0,12019030102,4.630630631,12019030102,50009,12019030102,0.825671,0,0,0,0
3377,3377,12019030902,0,12019030902,2.260402685,12019030902,63613,12019030902,0.626971,0,0,0,0
3378,3378,12019030301,0,12019030301,1.708765859,12019030301,56896,12019030301,0.516414,0,0,0,0
3379,3379,12019031500,0,12019031500,1.774111675,12019031500,49036,12019031500,0.912466,0,0,0,0
3380,3380,12019031300,0,12019031300,3.57184466,12019031300,65671,12019031300,0.746313,0,0,0,0
3381,3381,12019030802,1,12019030802,2.425451807,12019030802,63341,12019030802,0.704442,0,0,0,0
3382,3382,12019030500,0,12019030500,2.027456647,12019030500,49688,12019030500,0.42018,0,0,0,0
3383,3383,12019031400,0,12019031400,0,12019031400,42267,12019031400,0.553437,1,0,-81.67928681,29.99196075
3384,3384,12019030400,0,12019030400,0,12019030400,38060,12019030400,0.456038,0,0,0,0
3385,3385,12019031101,0,12019031101,0,12019031101,67009,12019031101,0.921785,0,0,0,0
3386,3386,12117020807,0,12117020807,0,12117020807,56719,12117020807,0.499753,0,0,0,0
3387,3387,12117020808,0,12117020808,0,12117020808,90417,12117020808,0.688086,0,0,0,0
3388,3388,12117020810,0,12117020810,1.106912442,12117020810,90500,12117020810,0.635665,0,0,0,0
3389,3389,12019031200,0,12019031200,3.516203704,12019031200,70652,12019031200,0.755596,0,0,0,0
3390,3390,12049970400,0,12049970400,1.452879581,12049970400,33890,12049970400,0.679776,0,0,0,0
3391,3391,12049970300,1,12049970300,2.564648118,12049970300,38878,12049970300,0.519771,0,0,0,0
3392,3392,12011110403,0,12011110403,0.139088729,12011110403,57039,12011110403,0.383022,0,0,0,0
3393,3393,12011060114,0,12011060114,0.196174196,12011060114,64292,12011060114,0.394831,0,0,0,0
3394,3394,12011060120,0,12011060120,0.475586313,12011060120,91545,12011060120,0.58267,0,0,0,0
3395,3395,12011042500,4,12011042500,0.399879008,12011042500,79102,12011042500,0.686653,0,0,0,0
3396,3396,12011040902,0,12011040902,0.028616852,12011040902,40064,12011040902,0.831789,0,0,0,0
3397,3397,12011010601,0,12011010601,0.895456766,12011010601,114397,12011010601,0.669978,0,0,0,0
3398,3398,12011060206,0,12011060206,0.29924021,12011060206,43080,12011060206,0.417583,0,0,0,0
3399,3399,12011010200,0,12011010200,0.76,12011010200,46500,12011010200,0.619888,0,0,0,0
3400,3400,12011070405,0,12011070405,0.594251337,12011070405,117531,12011070405,0.656902,0,0,0,0
3401,3401,12011030902,0,12011030902,1.285528031,12011030902,80819,12011030902,0.764502,0,0,0,0
3402,3402,12011020405,0,12011020405,0.199111111,12011020405,41823,12011020405,0.428111,0,0,0,0
3403,3403,12011042700,0,12011042700,0.385671642,12011042700,43032,12011042700,0.369287,0,0,0,0
3404,3404,12011030600,0,12011030600,0.109756098,12011030600,39149,12011030600,0.539128,0,0,0,0
3405,3405,12011043100,0,12011043100,0.69904963,12011043100,75938,12011043100,0.738535,0,0,0,0
3406,3406,12011050900,0,12011050900,0.224593968,12011050900,68235,12011050900,0.66835,0,0,0,0
3407,3407,12127082802,0,12127082802,1.355092276,12127082802,40668,12127082802,0.913997,1,0,-80.92324019,29.0247539
3408,3408,12071000504,0,12071000504,0,12071000504,30518,12071000504,0.555154,0,0,0,0
3409,3409,12071010601,0,12071010601,0,12071010601,55766,12071010601,0.89389,0,0,0,0
3410,3410,12071010602,0,12071010602,1.695924765,12071010602,37409,12071010602,0.908823,0,0,0,0
3411,3411,12087990000,0,12087990000,0,12087990000,0,12087990000,0,0,0,0,0
3412,3412,12085001409,0,12085001409,0,12085001409,55362,12085001409,0.937449,0,0,0,0
3413,3413,12085001602,0,12085001602,2.215322581,12085001602,150000,12085001602,0.935399,0,0,0,0
3414,3414,12085000606,0,12085000606,1.832127352,12085000606,70099,12085000606,0.920723,0,0,0,0
3415,3415,12115002724,0,12115002724,1.636363636,12115002724,39548,12115002724,1,0,0,0,0
3416,3416,12115002719,0,12115002719,1.5109135,12115002719,69222,12115002719,0.927804,0,0,0,0
3417,3417,12115000407,0,12115000407,0,12115000407,41275,12115000407,0.778588,0,0,0,0
3418,3418,12115002007,0,12115002007,1.361702128,12115002007,69355,12115002007,0.876689,0,0,0,0
3419,3419,12115002009,0,12115002009,1.221764504,12115002009,75813,12115002009,0.910612,0,0,0,0
3420,3420,12011060121,0,12011060121,0.778192681,12011060121,114821,12011060121,0.646996,0,0,0,0
3421,3421,12015020103,0,12015020103,1.330639731,12015020103,60560,12015020103,0.865234,0,0,0,0
3422,3422,12015021001,0,12015021001,1.491994178,12015021001,52031,12015021001,0.905553,0,0,0,0
3423,3423,12121970302,0,12121970302,3.747474747,12121970302,40222,12121970302,0.827697,0,0,0,0
3424,3424,12055980200,0,12055980200,0,12055980200,0,12055980200,0,0,0,0,0
3425,3425,12055960502,0,12055960502,1.637159533,12055960502,45190,12055960502,0.648601,0,0,0,0
3426,3426,12055961301,0,12055961301,2.582663092,12055961301,55139,12055961301,0.84157,0,0,0,0
3427,3427,12131990000,0,12131990000,0,12131990000,0,12131990000,0,0,0,0,0
3428,3428,12103027703,0,12103027703,1.798076923,12103027703,86250,12103027703,1,0,0,0,0
3429,3429,12103027904,0,12103027904,1.506711409,12103027904,77279,12103027904,0.916218,0,0,0,0
3430,3430,12103028003,0,12103028003,1.223905724,12103028003,59414,12103028003,0.960582,0,0,0,0
3431,3431,12103028103,0,12103028103,0.898956975,12103028103,43975,12103028103,0.883234,0,0,0,0
3432,3432,12103028104,0,12103028104,0,12103028104,37003,12103028104,0.947078,0,0,0,0
3433,3433,12103024408,0,12103024408,0.741150442,12103024408,42683,12103024408,0.635853,0,0,0,0
3434,3434,12086000710,0,12086000710,0,12086000710,23415,12086000710,0.869902,0,0,0,0
3435,3435,12086000709,0,12086000709,1.724738676,12086000709,28292,12086000709,0.958619,0,0,0,0
3436,3436,12086009315,0,12086009315,0,12086009315,26156,12086009315,0.884462,0,0,0,0
3437,3437,12086001605,0,12086001605,0,12086001605,18083,12086001605,0.740554,0,0,0,0
3438,3438,12086009030,0,12086009030,0.808849558,12086009030,45219,12086009030,0.910982,0,0,0,0
3439,3439,12086009035,0,12086009035,0.586206897,12086009035,52359,12086009035,0.757486,1,0,-80.332,25.82117858
3440,3440,12086009024,0,12086009024,0.660899654,12086009024,54286,12086009024,0.813133,0,0,0,0
3441,3441,12086009023,0,12086009023,0,12086009023,45935,12086009023,0.882126,0,0,0,0
3442,3442,12086009039,0,12086009039,0,12086009039,83862,12086009039,0.777699,0,0,0,0
3443,3443,12086008906,0,12086008906,1.873219373,12086008906,52289,12086008906,0.894821,0,0,0,0
3444,3444,12091021502,0,12091021502,2.66988417,12091021502,73359,12091021502,0.54163,0,0,0,0
3445,3445,12091021200,2,12091021200,2.827292111,12091021200,53448,12091021200,0.574299,0,0,0,0
3446,3446,12091020302,0,12091020302,3.681265207,12091020302,59792,12091020302,0.686106,0,0,0,0
3447,3447,12091021002,0,12091021002,0,12091021002,96840,12091021002,0.774658,0,0,0,0
3448,3448,12091022001,0,12091022001,1.875823142,12091022001,51098,12091022001,0.448263,0,0,0,0
3449,3449,12091990100,0,12091990100,0,12091990100,0,12091990100,0,0,0,0,0
3450,3450,12115002008,0,12115002008,0.950795948,12115002008,58525,12115002008,0.9334,0,0,0,0
3451,3451,12105010502,0,12105010502,1.007692308,12105010502,78231,12105010502,0.878905,0,0,0,0
3452,3452,12105015701,0,12105015701,0,12105015701,38125,12105015701,0.557858,0,0,0,0
3453,3453,12071010801,0,12071010801,0,12071010801,49045,12071010801,0.827236,0,0,0,0
3454,3454,12071010802,0,12071010802,1.738011696,12071010802,31831,12071010802,0.886321,0,0,0,0
3455,3455,12071010803,0,12071010803,0,12071010803,61250,12071010803,0.845374,0,0,0,0
3456,3456,12086012500,0,12086012500,0,12086012500,50952,12086012500,0.787837,0,0,0,0
3457,3457,12055960602,0,12055960602,1.851167315,12055960602,36266,12055960602,0.749107,0,0,0,0
3458,3458,12055960501,0,12055960501,0,12055960501,35020,12055960501,0.813267,0,0,0,0
3459,3459,12086011900,0,12086011900,0.859073359,12086011900,56288,12086011900,0.762237,0,0,0,0
3460,3460,12086011700,0,12086011700,0,12086011700,30360,12086011700,0.632022,0,0,0,0
3461,3461,12086011800,0,12086011800,0.5066313,12086011800,70986,12086011800,0.407916,0,0,0,0
3462,3462,12086012000,0,12086012000,0.498759305,12086012000,36014,12086012000,0.743322,0,0,0,0
3463,3463,12033000300,0,12033000300,0.529896907,12033000300,40445,12033000300,0.421926,0,0,0,0
3464,3464,12033000500,0,12033000500,0.317672184,12033000500,74000,12033000500,0.50124,0,0,0,0
3465,3465,12033000400,0,12033000400,0,12033000400,20941,12033000400,0.71479,0,0,0,0
3466,3466,12033000600,0,12033000600,0,12033000600,32218,12033000600,0.528766,1,0,-87.21723,30.42084
3467,3467,12127082412,0,12127082412,1.395833333,12127082412,36295,12127082412,0.703396,0,0,0,0
3468,3468,12127082801,0,12127082801,0,12127082801,50030,12127082801,0.860083,0,0,0,0
3469,3469,12127090307,0,12127090307,1.108265425,12127090307,41884,12127090307,0.725162,0,0,0,0
3470,3470,12127083006,0,12127083006,1.454352442,12127083006,52420,12127083006,0.938987,0,0,0,0
3471,3471,12127091026,0,12127091026,0.954933009,12127091026,57048,12127091026,0.717737,0,0,0,0
3472,3472,12127091019,1,12127091019,0.780110497,12127091019,47214,12127091019,0.647417,1,0,-81.22267523,28.93123642
3473,3473,12127091027,0,12127091027,0.873696408,12127091027,49894,12127091027,0.553871,0,0,0,0
3474,3474,12127090304,0,12127090304,1.417366947,12127090304,53284,12127090304,0.677094,0,0,0,0
3475,3475,12127091001,0,12127091001,1.486792453,12127091001,59471,12127091001,0.66769,0,0,0,0
3476,3476,12127090203,0,12127090203,0,12127090203,43194,12127090203,0.729208,0,0,0,0
3477,3477,12127092500,1,12127092500,0,12127092500,26715,12127092500,0.519993,0,0,0,0
3478,3478,12127091018,0,12127091018,0.928571429,12127091018,40588,12127091018,0.61317,0,0,0,0
3479,3479,12127083008,0,12127083008,1.350515464,12127083008,34083,12127083008,0.720978,0,0,0,0
3480,3480,12127080202,0,12127080202,0,12127080202,42426,12127080202,0.92762,0,0,0,0
3481,3481,12101033009,0,12101033009,1.510440835,12101033009,35893,12101033009,0.802914,0,0,0,0
3482,3482,12101033010,0,12101033010,0,12101033010,37159,12101033010,0.859998,0,0,0,0
3483,3483,12101033011,0,12101033011,1.621212121,12101033011,39926,12101033011,0.862031,0,0,0,0
3484,3484,12101033014,0,12101033014,1.623376623,12101033014,31976,12101033014,0.926173,0,0,0,0
3485,3485,12057010212,0,12057010212,0.84835631,12057010212,109451,12057010212,0.492765,0,0,0,0
3486,3486,12127080807,0,12127080807,0.929969104,12127080807,44482,12127080807,0.789031,0,0,0,0
3487,3487,12127090803,0,12127090803,1.622257892,12127090803,56842,12127090803,0.837386,0,0,0,0
3488,3488,12057010210,0,12057010210,0.679558011,12057010210,73385,12057010210,0.346013,0,0,0,0
3489,3489,12057010209,0,12057010209,0.49646547,12057010209,86098,12057010209,0.368403,0,0,0,0
3490,3490,12057011016,0,12057011016,0.68033241,12057011016,89519,12057011016,0.381025,0,0,0,0
3491,3491,12057010813,0,12057010813,0.241102757,12057010813,27058,12057010813,0.449786,0,0,0,0
3492,3492,12057010818,0,12057010818,0.30170778,12057010818,28310,12057010818,0.328969,0,0,0,0
3493,3493,12057011522,0,12057011522,1.481693364,12057011522,96875,12057011522,0.773348,0,0,0,0
3494,3494,12057011418,0,12057011418,0.905921417,12057011418,76378,12057011418,0.693695,0,0,0,0
3495,3495,12109020711,0,12109020711,2.148300117,12109020711,88359,12109020711,0.956681,0,0,0,0
3496,3496,12065250102,0,12065250102,1.178070175,12065250102,46429,12065250102,0.605255,0,0,0,0
3497,3497,12065250101,1,12065250101,0.813432836,12065250101,43224,12065250101,0.458758,1,0,-83.86964044,30.54489673
3498,3498,12127091022,0,12127091022,0.901253439,12127091022,54162,12127091022,0.727762,0,0,0,0
3499,3499,12127083007,0,12127083007,0,12127083007,59608,12127083007,0.799555,0,0,0,0
3500,3500,12127091021,0,12127091021,0,12127091021,52024,12127091021,0.748393,0,0,0,0
3501,3501,12127090305,0,12127090305,0,12127090305,50098,12127090305,0.805128,0,0,0,0
3502,3502,12127083203,0,12127083203,1.789552988,12127083203,77348,12127083203,0.859226,0,0,0,0
3503,3503,12127090806,0,12127090806,1.040990606,12127090806,37827,12127090806,0.651585,0,0,0,0
3504,3504,12127082508,0,12127082508,1.460017969,12127082508,71364,12127082508,0.767856,0,0,0,0
3505,3505,12127083009,1,12127083009,1.250673854,12127083009,52139,12127083009,0.882522,0,0,0,0
3506,3506,12127080806,0,12127080806,0,12127080806,59545,12127080806,0.884896,0,0,0,0
3507,3507,12127082509,0,12127082509,0,12127082509,66146,12127082509,0.91252,0,0,0,0
3508,3508,12127082904,0,12127082904,1.531202435,12127082904,67768,12127082904,0.946958,0,0,0,0
3509,3509,12127091025,0,12127091025,1.027586207,12127091025,45385,12127091025,0.694196,0,0,0,0
3510,3510,12127090204,0,12127090204,1.77403585,12127090204,57214,12127090204,0.843195,0,0,0,0
3511,3511,12127091028,0,12127091028,0.801376598,12127091028,48707,12127091028,0.585202,0,0,0,0
3512,3512,12127090306,1,12127090306,1.417688832,12127090306,69516,12127090306,0.760247,0,0,0,0
3513,3513,12127083208,0,12127083208,1.886848847,12127083208,79130,12127083208,0.761557,0,0,0,0
3514,3514,12127091015,0,12127091015,0,12127091015,41365,12127091015,0.601958,0,0,0,0
3515,3515,12127091016,0,12127091016,0.783052177,12127091016,48920,12127091016,0.679374,0,0,0,0
3516,3516,12127090303,0,12127090303,0.945340502,12127090303,39071,12127090303,0.829793,0,0,0,0
3517,3517,12127082902,0,12127082902,1.744966443,12127082902,42406,12127082902,0.968416,0,0,0,0
3518,3518,12127083205,0,12127083205,1.271111111,12127083205,70133,12127083205,0.549935,0,0,0,0
3519,3519,12127990000,0,12127990000,0,12127990000,0,12127990000,0,0,0,0,0
3520,3520,12131950101,0,12131950101,5.871165644,12131950101,43400,12131950101,0.888673,0,0,0,0
3521,3521,12131950102,0,12131950102,7.270718232,12131950102,39313,12131950102,0.848546,0,0,0,0
3522,3522,12055961603,1,12055961603,0,12055961603,35013,12055961603,0.672147,0,0,0,0
3523,3523,12109020704,0,12109020704,0,12109020704,135769,12109020704,0.879925,0,0,0,0
3524,3524,12109020803,0,12109020803,3.218442933,12109020803,100195,12109020803,0.923826,1,0,-81.62593357,30.12152342
3525,3525,12109021206,0,12109021206,1.496692724,12109021206,47094,12109021206,0.893532,0,0,0,0
3526,3526,12071080202,0,12071080202,1.2171875,12071080202,98295,12071080202,0.943093,0,0,0,0
3527,3527,12089050102,0,12089050102,1.469128997,12089050102,59797,12089050102,0.837294,0,0,0,0
3528,3528,12131950601,1,12131950601,2.267969735,12131950601,78430,12131950601,0.839814,1,0,-86.23727732,30.37409038
3529,3529,12131950502,0,12131950502,2.969560316,12131950502,56951,12131950502,0.756775,0,0,0,0
3530,3530,12131950301,1,12131950301,2.954198473,12131950301,33842,12131950301,0.763098,0,0,0,0
3531,3531,12089050201,0,12089050201,2.25971564,12089050201,135000,12089050201,0.956678,0,0,0,0
3532,3532,12033003306,0,12033003306,1.402555911,12033003306,48973,12033003306,0.592982,0,0,0,0
3533,3533,12033003506,1,12033003506,1.19342723,12033003506,46202,12033003506,0.391028,0,0,0,0
3534,3534,12055960101,0,12055960101,2.365535248,12055960101,51132,12055960101,0.929944,0,0,0,0
3535,3535,12055980100,0,12055980100,3.210714286,12055980100,0,12055980100,0,0,0,0,0
3536,3536,12055961302,0,12055961302,0,12055961302,34623,12055961302,0.939862,0,0,0,0
3537,3537,12055980000,0,12055980000,2.162637363,12055980000,0,12055980000,1,0,0,0,0
3538,3538,12055961602,0,12055961602,2.608263198,12055961602,54258,12055961602,0.834087,0,0,0,0
3539,3539,12055960103,1,12055960103,1.614913177,12055960103,37857,12055960103,0.539157,0,0,0,0
3540,3540,12055961601,0,12055961601,1.987484355,12055961601,44306,12055961601,0.96633,0,0,0,0
3541,3541,12011043301,0,12011043301,0.641625616,12011043301,70975,12011043301,0.897798,0,0,0,0
3542,3542,12033003507,1,12033003507,1.318965517,12033003507,41741,12033003507,0.385254,0,0,0,0
3543,3543,12033003508,0,12033003508,0.948550725,12033003508,45947,12033003508,0.364212,0,0,0,0
3544,3544,12033003607,1,12033003607,1.510998308,12033003607,43606,12033003607,0.582584,0,0,0,0
3545,3545,12033003307,0,12033003307,0,12033003307,49583,12033003307,0.509346,0,0,0,0
3546,3546,12033003308,0,12033003308,0,12033003308,60408,12033003308,0.630581,0,0,0,0
3547,3547,12033003400,0,12033003400,1.685106383,12033003400,43515,12033003400,0.46979,0,0,0,0
